Barangay,Year,Month,Forecast_Month,Predicted_Cases,Lower_Bound,Upper_Bound,Risk_Level,Risk_Flag,Model_Used,Confidence_Interval,Period_Type
Bagong Silang,2017,8,2017-07-31,0.081073,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2017,9,2017-08-31,0.084769,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2017,10,2017-09-30,0.080515,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2017,11,2017-10-31,0.080416,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2017,12,2017-11-30,0.094949,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2018,1,2017-12-31,0.076614,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2018,2,2018-01-31,0.076632,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2018,3,2018-02-28,0.074613,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2018,4,2018-03-31,0.024152,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2018,5,2018-04-30,0.076950,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2018,6,2018-05-31,0.073137,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2018,7,2018-06-30,0.072077,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2018,8,2018-07-31,0.137614,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2018,9,2018-08-31,0.144083,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2018,10,2018-09-30,0.087224,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2018,11,2018-10-31,0.085706,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2018,12,2018-11-30,0.144627,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2019,1,2018-12-31,0.092536,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2019,2,2019-01-31,0.090984,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2019,3,2019-02-28,0.090168,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2019,4,2019-03-31,0.106500,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2019,5,2019-04-30,0.086505,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2019,6,2019-05-31,0.086407,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2019,7,2019-06-30,0.039629,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2019,8,2019-07-31,0.042047,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2019,9,2019-08-31,0.088002,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2019,10,2019-09-30,0.083274,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2019,11,2019-10-31,0.136127,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2019,12,2019-11-30,0.099180,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2020,1,2019-12-31,0.092716,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2020,2,2020-01-31,0.091828,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2020,3,2020-02-29,0.090724,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2020,4,2020-03-31,0.083927,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2020,5,2020-04-30,0.089284,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2020,6,2020-05-31,0.088028,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2020,7,2020-06-30,0.103014,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2020,8,2020-07-31,0.100920,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2020,9,2020-08-31,0.083826,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2020,10,2020-09-30,0.012655,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2020,11,2020-10-31,0.105378,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2020,12,2020-11-30,0.081286,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2021,1,2020-12-31,0.082274,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2021,2,2021-01-31,0.081431,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2021,3,2021-02-28,0.080683,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2021,4,2021-03-31,0.081867,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2021,5,2021-04-30,0.078999,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2021,6,2021-05-31,0.078366,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2021,7,2021-06-30,0.072375,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2021,8,2021-07-31,0.072049,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2021,9,2021-08-31,0.076722,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2021,10,2021-09-30,0.100670,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2021,11,2021-10-31,0.067702,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2021,12,2021-11-30,0.074718,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2022,1,2021-12-31,0.073465,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2022,2,2022-01-31,0.072840,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2022,3,2022-02-28,0.072200,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2022,4,2022-03-31,0.070930,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2022,5,2022-04-30,0.132568,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2022,6,2022-05-31,0.076005,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2022,7,2022-06-30,0.077147,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2022,8,2022-07-31,0.076393,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2022,9,2022-08-31,0.073967,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2022,10,2022-09-30,0.065201,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2022,11,2022-10-31,0.075349,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2022,12,2022-11-30,0.072171,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2023,1,2022-12-31,0.071798,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2023,2,2023-01-31,0.071226,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2023,3,2023-02-28,0.070672,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2023,4,2023-03-31,0.025200,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2023,5,2023-04-30,0.073251,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2023,6,2023-05-31,0.069360,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2023,7,2023-06-30,0.068238,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2023,8,2023-07-31,0.067761,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2023,9,2023-08-31,0.067856,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2023,10,2023-09-30,0.070103,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2023,11,2023-10-31,0.065994,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2023,12,2023-11-30,0.066373,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2024,1,2023-12-31,0.065823,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2024,2,2024-01-31,0.065350,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2024,3,2024-02-29,0.064880,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2024,4,2024-03-31,0.079923,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2024,5,2024-04-30,0.062746,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2024,6,2024-05-31,0.063420,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2024,7,2024-06-30,0.063178,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2024,8,2024-07-31,0.122635,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Bagong Silang,2025,10,2025-10-01,0.072333,-0.292843,0.626086,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Bagong Silang,2025,11,2025-11-01,0.072431,-0.292778,0.626234,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Bagong Silang,2025,12,2025-12-01,0.072429,-0.292780,0.626231,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Bagong Silang,2026,1,2026-01-01,0.072429,-0.292780,0.626231,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Bagong Silang,2026,2,2026-02-01,0.072429,-0.292780,0.626231,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Bagong Silang,2026,3,2026-03-01,0.074519,-0.291401,0.629401,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Bagong Silang,2026,4,2026-04-01,0.072429,-0.292780,0.626231,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Bagong Silang,2026,5,2026-05-01,0.072429,-0.292780,0.626231,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Bagong Silang,2026,6,2026-06-01,0.091072,-0.280485,0.654501,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Bagong Silang,2026,7,2026-07-01,0.091072,-0.280485,0.654502,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Bagong Silang,2026,8,2026-08-01,0.075611,-0.290820,0.631376,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Bagong Silang,2026,9,2026-09-01,0.074351,-0.291655,0.629475,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Bagong Silang,2026,10,2026-10-01,0.074455,-0.291587,0.629632,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12),95,future_forecast
Bagong Silang,2026,11,2026-11-01,0.074455,-0.341587,0.679632,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12) (extrapolated),95,future_extrapolated
Bagong Silang,2026,12,2026-12-01,0.074455,-0.341587,0.679632,Very Low,false,SARIMAX(1, 1, 1)(1, 0, 1, 12) (extrapolated),95,future_extrapolated
Barangka Drive,2011,3,2011-02-28,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2011,4,2011-03-31,0.905507,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2011,5,2011-04-30,1.000000,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2011,6,2011-05-31,1.000000,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2011,7,2011-06-30,2.630956,,,High,true,SARIMAX (fitted),,historical_fitted
Barangka Drive,2011,8,2011-07-31,0.213607,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2011,9,2011-08-31,0.815478,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2011,10,2011-09-30,0.101638,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2011,11,2011-10-31,1.573303,,,High,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2011,12,2011-11-30,0.165817,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2012,1,2011-12-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2012,2,2012-01-31,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2012,3,2012-02-29,-0.048189,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2012,4,2012-03-31,-0.006804,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2012,5,2012-04-30,0.000000,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2012,6,2012-05-31,-0.094929,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2012,7,2012-06-30,0.128556,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2012,8,2012-07-31,0.118481,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2012,9,2012-08-31,0.400335,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2012,10,2012-09-30,0.308952,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2012,11,2012-10-31,0.565441,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2012,12,2012-11-30,0.469520,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2013,1,2012-12-31,0.369079,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2013,2,2013-01-31,0.293969,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2013,3,2013-02-28,0.236364,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2013,4,2013-03-31,0.189367,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2013,5,2013-04-30,0.154238,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2013,6,2013-05-31,0.127161,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2013,7,2013-06-30,0.026748,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2013,8,2013-07-31,0.112214,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2013,9,2013-08-31,0.091279,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2013,10,2013-09-30,0.181685,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2013,11,2013-10-31,0.162015,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2013,12,2013-11-30,0.156955,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2014,1,2013-12-31,0.243243,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2014,2,2014-01-31,0.223844,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2014,3,2014-02-28,0.302591,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2014,4,2014-03-31,0.272107,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2014,5,2014-04-30,0.345068,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2014,6,2014-05-31,0.165052,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2014,7,2014-06-30,0.230919,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2014,8,2014-07-31,0.203787,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2014,9,2014-08-31,0.166335,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2014,10,2014-09-30,0.135122,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2014,11,2014-10-31,0.011959,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2014,12,2014-11-30,0.117775,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2015,1,2014-12-31,0.115195,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2015,2,2015-01-31,0.211575,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2015,3,2015-02-28,0.218012,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2015,4,2015-03-31,0.405700,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2015,5,2015-04-30,0.372788,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2015,6,2015-05-31,0.465020,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2015,7,2015-06-30,0.511056,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2015,8,2015-07-31,0.438595,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2015,9,2015-08-31,0.521694,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2015,10,2015-09-30,0.594274,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2015,11,2015-10-31,0.479153,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2015,12,2015-11-30,0.497976,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2016,1,2015-12-31,0.291583,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2016,2,2016-01-31,0.245866,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2016,3,2016-02-29,0.452175,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2016,4,2016-03-31,0.256817,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2016,5,2016-04-30,0.193024,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2016,6,2016-05-31,0.270664,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2016,7,2016-06-30,0.150194,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2016,8,2016-07-31,0.247594,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2016,9,2016-08-31,0.323541,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2016,10,2016-09-30,0.432612,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2016,11,2016-10-31,0.627225,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2016,12,2016-11-30,0.648613,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2017,1,2016-12-31,0.410135,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2017,2,2017-01-31,0.621758,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2017,3,2017-02-28,0.701234,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2017,4,2017-03-31,0.713192,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2017,5,2017-04-30,0.616967,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2017,6,2017-05-31,0.580976,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2017,7,2017-06-30,0.475611,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2017,8,2017-07-31,0.669991,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2017,9,2017-08-31,0.383514,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2017,10,2017-09-30,0.611300,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2017,11,2017-10-31,0.809673,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2017,12,2017-11-30,0.542289,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2018,1,2017-12-31,0.612717,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2018,2,2018-01-31,0.731728,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2018,3,2018-02-28,0.790290,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2018,4,2018-03-31,0.651884,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2018,5,2018-04-30,0.796893,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2018,6,2018-05-31,0.917123,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2018,7,2018-06-30,1.305011,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2018,8,2018-07-31,0.964801,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2018,9,2018-08-31,0.998154,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2018,10,2018-09-30,1.049013,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2018,11,2018-10-31,1.117600,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2018,12,2018-11-30,1.115464,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2019,1,2018-12-31,1.141902,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2019,2,2019-01-31,0.656773,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2019,3,2019-02-28,0.761705,,,Medium,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2019,4,2019-03-31,0.495086,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2019,5,2019-04-30,0.358541,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2019,6,2019-05-31,0.416241,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2019,7,2019-06-30,0.351120,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2019,8,2019-07-31,0.410679,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2019,9,2019-08-31,0.142439,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2019,10,2019-09-30,0.197572,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2019,11,2019-10-31,0.400200,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2019,12,2019-11-30,0.357835,,,Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2020,1,2019-12-31,0.287136,,,Very Low,false,SARIMAX (fitted),,historical_fitted
Barangka Drive,2020,2,2020-01-31,0.124646,,,Very Low,false,SARIMAX (fitted),,historical_fitted
